IdTipoTransaccion,IdOrdenCompra,IdMetodoPago,cantidad
5,650,"4",146796.12
5,651,"4",516437.40
5,652,"4",148536.76
5,653,"4",517886.40
5,654,"4",151173.02
5,655,"4",523592.70
5,656,"4",151621.06
5,657,"4",1186.80
5,658,"4",132.48
5,659,"4",524820.90
5,660,"4",151022.14
5,661,"4",524696.70
5,662,"4",150542.82
5,663,"4",526752.90
5,664,"4",150372.62
5,665,"4",532052.10
5,666,"4",152069.10
5,667,"4",531044.70
5,668,"4",151589.78
5,669,"4",2911.80
5,670,"4",1349.64
5,671,"4",536171.40
5,672,"4",153046.60
5,673,"4",539849.10
5,674,"4",152611.44
5,675,"4",539048.70
5,676,"4",153355.72
5,677,"4",542850.60
5,678,"4",153185.52
5,679,"4",542947.20
5,680,"4",152838.68
5,681,"4",2532.30
5,682,"4",547466.70
5,683,"4",153727.86
5,684,"4",550902.90
5,685,"4",155361.32
5,686,"4",551151.30
5,687,"4",154970.32
5,688,"4",552151.80
5,689,"4",158445.16
5,690,"4",551606.70
5,691,"4",160879.48
5,692,"4",2014.80
5,693,"4",1173.00
5,694,"4",552179.40
5,695,"4",161661.48
5,696,"4",552345.00
5,697,"4",164341.90
5,698,"4",556540.20
5,699,"4",164127.54
5,700,"4",560073.00
5,701,"4",165887.04
5,702,"4",561273.60
5,703,"4",165849.32
5,704,"4",2290.80
5,705,"4",391.00
5,706,"4",565620.60
5,707,"4",166631.32
5,708,"4",565103.10
5,709,"4",166152.00
5,710,"4",566062.20
5,711,"4",165672.68
5,712,"4",567918.30
5,713,"4",165193.36
5,714,"4",567483.60
5,715,"4",166870.98
5,716,"4",993.60
5,717,"4",569401.80
5,718,"4",165912.34
5,719,"4",570147.00
5,720,"4",165433.02
5,721,"4",569974.50
5,722,"4",165262.82
5,723,"4",572589.60
5,724,"4",169280.00
5,725,"4",573403.80
5,726,"4",169973.68
5,727,"4",966.00
5,728,"4",1759.50
5,729,"4",574411.20
5,730,"4",172559.34
5,731,"4",577861.20
5,732,"4",174779.30
5,733,"4",576633.00
5,734,"4",176645.98
5,735,"4",578220.00
5,736,"4",180732.62
5,737,"4",580379.70
5,738,"4",184516.58
5,739,"4",972.90
5,740,"4",176.64
5,741,"4",580124.40
5,742,"4",183431.90
5,743,"4",583429.50
5,744,"4",184548.32
5,745,"4",584754.30
5,746,"4",186219.50
5,747,"4",584340.30
5,748,"4",187695.18
5,749,"4",587714.40
5,750,"4",189259.18
5,751,"4",2277.00
5,752,"4",589508.40
5,753,"4",188477.18
5,754,"4",592751.40
5,755,"4",189259.18
5,756,"4",593082.60
5,757,"4",189309.78
5,758,"4",594200.40
5,759,"4",189025.96
5,760,"4",598299.00
5,761,"4",188899.92
5,762,"4",2401.20
5,763,"4",586.50
5,764,"4",604308.90
5,765,"4",190243.12
5,766,"4",604205.40
5,767,"4",191138.74
5,768,"4",603239.40
5,769,"4",190659.42
5,770,"4",601831.80
5,771,"4",192721.60
5,772,"4",603943.20
5,773,"4",192872.94
5,774,"4",483.00
5,775,"4",441.60
5,776,"4",604550.40
5,777,"4",196190.46
5,778,"4",604950.60
5,779,"4",196152.74
5,780,"4",609035.40
5,781,"4",198423.30
5,782,"4",613292.70
5,783,"4",198253.10
5,784,"4",617529.30
5,785,"4",198347.86
5,786,"4",331.20
5,787,"4",615735.30
5,788,"4",197975.72
5,789,"4",617701.80
5,790,"4",199136.30
5,791,"4",619716.60
5,792,"4",200183.26
5,793,"4",624063.60
5,794,"4",204206.88
5,795,"4",628679.70
5,796,"4",206464.56
5,797,"4",1842.30
5,798,"4",2617.40
5,799,"4",629942.40
5,800,"4",208798.14
5,801,"4",629418.00
5,802,"4",208779.28
5,803,"4",629721.60
5,804,"4",208299.96
5,805,"4",633420.00
5,806,"4",210103.62
5,807,"4",636752.70
5,808,"4",211383.80
5,809,"4",6817.20
5,810,"4",2175.80
5,811,"4",645846.90
5,812,"4",214045.36
5,813,"4",646150.50
5,814,"4",214543.54
5,815,"4",649069.20
5,816,"4",214859.10
5,817,"4",651663.60
5,818,"4",214777.22
5,819,"4",655589.70
5,820,"4",214739.50
5,821,"4",655217.10
5,822,"4",214569.30
5,823,"4",655258.50
5,824,"4",214285.48
5,825,"4",657349.20
5,826,"4",217892.80
5,827,"4",661213.20
5,828,"4",217413.48
5,829,"4",663759.30
5,830,"4",219109.96
5,831,"4",2028.60
5,832,"4",441.60
5,833,"4",669983.10
5,834,"4",221122.00
5,835,"4",670838.70
5,836,"4",220819.32
5,837,"4",675503.10
5,838,"4",221409.50
5,839,"4",676482.90
5,840,"4",221257.93
5,841,"4",675530.70
5,842,"4",222701.99
5,843,"4",2263.20
5,844,"4",677359.20
5,845,"4",222936.93
5,846,"4",679746.60
5,847,"4",223359.56
5,848,"4",681961.50
5,849,"4",227168.59
5,850,"4",686846.70
5,851,"4",227099.47
5,852,"4",688544.10
5,853,"4",228941.20
5,854,"4",752.10
5,855,"4",353.28
5,856,"4",692332.20
5,857,"4",231175.53
5,858,"4",692359.80
5,859,"4",230753.14
5,860,"4",692960.10
5,861,"4",237136.44
5,862,"4",697617.60
5,863,"4",240394.62
5,864,"4",701612.70
5,865,"4",244806.37
5,866,"4",586.50
5,867,"4",701674.80
5,868,"4",243740.78
5,869,"4",704227.80
5,870,"4",244661.58
5,871,"4",704124.30
5,872,"4",247928.39
5,873,"4",710955.30
5,874,"4",247417.67
5,875,"4",713535.90
5,876,"4",248409.78
5,877,"4",1994.10
5,878,"4",1891.98
5,879,"4",716213.10
5,880,"4",250949.44
5,881,"4",716033.70
5,882,"4",252290.80
5,883,"4",719076.60
5,884,"4",252984.82
5,885,"4",720718.80
5,886,"4",252739.07
5,887,"4",721215.60
5,888,"4",252423.62
5,889,"4",218.50
5,890,"4",722885.40
5,891,"4",254218.66
5,892,"4",727066.80
5,893,"4",257609.55
5,894,"4",728764.20
5,895,"4",258950.10
5,896,"4",733021.50
5,897,"4",260503.41
5,898,"4",737879.10
5,899,"4",260951.33
5,900,"4",3339.60
5,901,"4",741674.10
5,902,"4",259929.90
5,903,"4",741204.90
5,904,"4",259669.08
5,905,"4",744165.00
5,906,"4",261394.08
5,907,"4",747332.10
5,908,"4",266560.69
5,909,"4",751071.90
5,910,"4",268503.15
5,911,"4",4312.50
5,912,"4",754791.00
5,913,"4",268347.56
5,914,"4",757074.90
5,915,"4",268927.96
5,916,"4",757833.90
5,917,"4",268999.49
5,918,"4",759165.60
5,919,"4",268551.80
5,920,"4",762767.40
5,921,"4",268940.84
5,922,"4",4112.40
5,923,"4",770488.50
5,924,"4",270450.22
5,925,"4",774007.50
5,926,"4",271175.52
5,927,"4",774214.50
5,928,"4",273424.69
5,929,"4",773910.90
5,930,"4",277824.25
5,931,"4",776105.10
5,932,"4",278147.97
5,933,"4",1959.60
5,934,"4",779534.40
5,935,"4",277634.96
5,936,"4",779424.00
5,937,"4",278600.15
5,938,"4",778209.60
5,939,"4",278448.58
5,940,"4",781190.40
5,941,"4",278276.08
5,942,"4",783846.90
5,943,"4",278129.11
5,944,"4",2346.00
5,945,"4",441.60
5,946,"4",785944.50
5,947,"4",278558.41
5,948,"4",785530.50
5,949,"4",279552.81
5,950,"4",786324.00
5,951,"4",282308.56
5,952,"4",786475.80
5,953,"4",281665.36
5,954,"4",787503.90
5,955,"4",281591.65
5,956,"4",788338.80
5,957,"4",283143.11
5,958,"4",788828.70
5,959,"4",284244.24
5,960,"4",790581.30
5,961,"4",285907.14
5,962,"4",794217.60
5,963,"4",285661.38
5,964,"4",802449.30
5,965,"4",285619.06
5,966,"4",3657.00
5,967,"4",977.50
5,968,"4",806948.10
5,969,"4",286035.48
5,970,"4",809211.30
5,971,"4",287101.41
5,972,"4",810529.20
5,973,"4",288545.47
5,974,"4",813192.60
5,975,"4",287990.59
5,976,"4",817015.20
5,977,"4",287402.02
5,978,"4",110.40
5,979,"4",857.67
5,980,"4",815931.90
5,981,"4",287862.60
5,982,"4",818671.20
5,983,"4",287875.36
5,984,"4",822148.80
5,985,"4",288758.45
5,986,"4",822404.10
5,987,"4",288897.25
5,988,"4",821645.10
5,989,"4",288800.31
5,990,"4",1704.30
5,991,"4",3438.50
5,992,"4",822756.00
5,993,"4",293687.00
5,994,"4",822576.60
5,995,"4",296026.91
5,996,"4",822010.80
5,997,"4",295648.67
5,998,"4",825033.00
5,999,"4",295522.63
5,1000,"4",826344.00
5,1001,"4",296167.90
5,1002,"4",676.20
5,1003,"4",826689.00
5,1004,"4",295846.36
5,1005,"4",826068.00
5,1006,"4",295913.29
5,1007,"4",831153.30
5,1008,"4",299628.02
5,1009,"4",830201.10
5,1010,"4",298984.82
5,1011,"4",830628.90
5,1012,"4",301461.12
5,1013,"4",910.80
5,1014,"4",830656.50
5,1015,"4",300263.05
5,1016,"4",831415.50
5,1017,"4",300004.53
5,1018,"4",835341.60
5,1019,"4",299998.20
5,1020,"4",837556.50
5,1021,"4",299355.01
5,1022,"4",837584.10
5,1023,"4",300440.03
5,1024,"4",3601.80
5,1025,"4",2118.88
5,1026,"4",843186.90
5,1027,"4",304967.70
5,1028,"4",843635.40
5,1029,"4",305158.94
5,1030,"4",843400.80
5,1031,"4",305461.62
5,1032,"4",843704.40
5,1033,"4",305795.93
5,1034,"4",844104.60
5,1035,"4",305711.75
5,1036,"4",579.60
5,1037,"4",844801.50
5,1038,"4",306317.11
5,1039,"4",847106.10
5,1040,"4",306109.07
5,1041,"4",848389.50
5,1042,"4",305465.88
5,1043,"4",855489.60
5,1044,"4",307284.03
5,1045,"4",858077.10
5,1046,"4",309476.73
5,1047,"4",2166.60
5,1048,"4",273.13
5,1049,"4",860699.10
5,1050,"4",308803.52
5,1051,"4",860050.50
5,1052,"4",308160.33
5,1053,"4",863707.50
5,1054,"4",308609.63
5,1055,"4",865142.70
5,1056,"4",308143.08
5,1057,"4",865915.50
5,1058,"4",311073.51
5,1059,"4",4940.40
5,1060,"4",828.00
5,1061,"4",874719.90
5,1062,"4",315496.29
5,1063,"4",876431.10
5,1064,"4",316612.60
5,1065,"4",876755.40
5,1066,"4",316442.40
5,1067,"4",880357.20
5,1068,"4",317886.45
5,1069,"4",881585.40
5,1070,"4",317243.26
5,1071,"4",2842.80
5,1072,"4",132.48
5,1073,"4",887974.80
5,1074,"4",317211.86
5,1075,"4",891452.40
5,1076,"4",317962.47
5,1077,"4",895523.40
5,1078,"4",317592.40
5,1079,"4",897096.60
5,1080,"4",318678.57
5,1081,"4",898518.00
5,1082,"4",320576.88
5,1083,"4",676.20
5,1084,"4",586.50
5,1085,"4",899463.30
5,1086,"4",324644.20
5,1087,"4",904555.50
5,1088,"4",325820.88
5,1089,"4",906770.40
5,1090,"4",326409.45
5,1091,"4",907729.50
5,1092,"4",330577.62
5,1093,"4",907232.70
5,1094,"4",331889.43
5,1095,"4",2573.70
5,1096,"4",2762.30
5,1097,"4",910634.40
5,1098,"4",334008.53
5,1099,"4",913422.00
5,1100,"4",335320.34
5,1101,"4",912235.20
5,1102,"4",335391.87
5,1103,"4",915298.80
5,1104,"4",336663.42
5,1105,"4",917493.00
5,1106,"4",336856.97
5,1107,"4",4616.10
5,1108,"4",359.38
5,1109,"4",924399.90
5,1110,"4",337443.58
5,1111,"4",928181.10
5,1112,"4",337783.64
5,1113,"4",929864.70
5,1114,"4",340705.44
5,1115,"4",931976.10
5,1116,"4",343131.37
5,1117,"4",931286.10
5,1118,"4",345000.46
5,1119,"4",1835.40
5,1120,"4",3188.38
5,1121,"4",933438.90
5,1122,"4",349500.41
5,1123,"4",932535.00
5,1124,"4",349239.59
5,1125,"4",935384.70
5,1126,"4",350893.98
5,1127,"4",936047.10
5,1128,"4",350471.59
5,1129,"4",939814.50
5,1130,"4",353407.77
5,1131,"4",1635.30
5,1132,"4",359.38
5,1133,"4",942829.80
5,1134,"4",354637.46
5,1135,"4",944182.20
5,1136,"4",355325.05
5,1137,"4",947880.60
5,1138,"4",356046.21
5,1139,"4",950826.90
5,1140,"4",355844.62
5,1141,"4",951075.30
5,1142,"4",358844.05
5,1143,"4",2787.60
5,1144,"4",1349.64
5,1145,"4",956719.50
5,1146,"4",362853.06
5,1147,"4",956202.00
5,1148,"4",364124.62
5,1149,"4",955539.60
5,1150,"4",366546.17
5,1151,"4",957802.80
5,1152,"4",369230.62
5,1153,"4",957085.20
5,1154,"4",368587.42
